SampleID;Line;Spot;SpotID;V;Mn;Fe;Cu;Zn;Ga;Rb;Sr;Y;Ba;La;Ce;Pr;Nd;Sm;Eu;Gd;Tb;Dy;Ho;Er;Tm;Yb;Lu;Hf;Th;U;ΣREY
TS016;L1;6;T16_L1-6;0.035047794757718645;0.5670900290459404;0.0007285192049534627;0.014602490454612817;0.3134348841953965;0.020480040092487536;0.00012739129189888018;10.62575517282929;0.21306431475254592;0.05491089563180377;0.15425712245702583;0.05291041100601309;0.04079090969362426;0.04111671728608646;0.023169115896584363;0.042741693457203626;0.04636104815860585;0.047330167251296004;0.05915822094728153;0.07684093080458679;0.11331164994522888;0.11637798698386934;0.16371696009146933;0.18397047137117822;0.0;0.016908090279701866;332.41670663445683;0.09146202391476471
TS016;L1;7;T16_L1-7;0.04350170945610302;0.5979136734657576;0.0009420650287254235;0.04147737343740206;0.30515747046678443;0.02331140082895913;0.00019080020307491716;11.401793698681264;0.2271083586491509;0.057830794958690354;0.16905499156486234;0.059964981203213905;0.04415658427217426;0.04130507232745236;0.03448553092882571;0.0653765408793967;0.05936495753439176;0.06932922955324956;0.07360427315821544;0.10029176722224853;0.1323582997499961;0.14219966918288932;0.17672527872141064;0.22741788003495375;0.0;0.015831230999545576;364.1943933218768;0.10058519868565573
TS020;L1;1;T-20-1_Ap1;0.2287359935142006;0.8463677589363537;0.002898946896861969;0.016700533787465107;0.3282114728451405;0.1754300593743302;0.0008784236555716395;16.517129170554202;34.35604831296712;0.2591104709535263;9.95295743943979;1.0505982713807802;4.351454496677381;4.936681840255678;4.954574176906016;6.918621936798052;10.703716551069464;11.014408973598568;15.20313431602175;17.5811009973777;19.015000237722447;17.293385753405598;14.326561190939776;13.171260595495818;0.002631376982145028;1.565336083557148e-05;182.57523392790637;8.919208263609862
TS020;L1;2;T-20-1_Ap2;0.21503728627017216;0.7084214288282317;0.002429252745650467;0.014064332380514659;0.4184840477301772;0.10163395942873335;0.0008940999586063484;15.439135866361257;28.916626165430962;0.20722777088091754;7.044043486414294;0.33378496492781967;2.774549525776392;3.2130614284896364;3.240817891712596;4.618943596555552;7.740322672568045;8.068537068291796;11.88800821264243;14.366346001620295;15.876168709323583;15.147903497522016;12.795119418905536;11.59920553894011;0.0020566754386147634;1.5320602993167858e-05;175.24842315257214;6.800219744938633
TS020;L1;3;T-20-1_Ap3;0.21856300813966764;0.7008014742027642;0.0021860144466425042;0.012559765825419456;0.4360642021142026;0.07905984651535267;0.0005369827213455898;14.934997226724768;23.247279956810317;0.2032848858334866;5.178271452445583;0.22853287781596365;1.860446392953632;2.1043920509442002;2.1515787126439325;3.100641886010932;5.323253606365473;5.833282850430322;8.798753017216194;10.981158895349589;12.660252119702951;12.107882929135952;10.62194973682154;9.802013622005237;0.0016719278941496117;1.53012961219141e-05;159.67911654870963;5.222916052381966
TS020;L1;4;T-20-1_Ap4;0.2136599465592485;0.7925144416938609;0.002934540958208457;0.019557938075993073;0.3107275144775488;0.04313662107641065;0.0005315439170427081;15.093285996172458;15.843082037303045;0.19669085904084602;3.072397670673528;0.11801953819488556;0.9116248697794335;1.0736782502982396;1.003867200111975;1.5997082617297087;2.9926361121522107;3.326269457478125;5.481948385118378;6.9329592878854776;8.42899635663698;8.514578691255958;7.4082812819324575;7.284746197354045;4.434506236733361e-05;1.5724521876032088e-05;118.91733685976753;3.348638519353714
TS020;L1;5;T-20-1_Ap5;0.23284319603496134;0.7007040633218822;0.0018759946791600296;0.01315945437582249;0.380419919229852;0.030530899005614332;0.00047391866535346025;14.266756105639802;13.711357175868134;0.19793561669144047;2.2296140646087332;0.07066703929360782;0.5456316093313293;0.6244056567676599;0.5819370771377322;0.9878107532539515;2.026672655469321;2.272248012700318;4.046439859911762;5.6702094452095775;7.070751702858667;7.443263557236695;6.852405857102793;6.907374683145724;4.1557873931682496e-05;1.47362166441591e-05;135.67605133637434;2.7150324442921727
TS020;L1;6;T-20-1_Ap6;0.23615446209871005;0.6695858387919101;0.001928641515483375;0.007411053960266154;0.38690168873305125;0.01939575245989614;0.00024349432397163497;13.812832209963346;10.716764407548526;0.18748938070619886;1.5066849142273278;0.045242160228301485;0.3225881194485869;0.3624027171631486;0.2896896065588742;0.5710804308609658;1.2913758966255235;1.5078214268880026;2.8791929499560442;4.2827185918252475;5.658043376361724;5.952705185930054;5.7206239216466646;5.913627274023457;0.0009394999271749603;1.4688611698363609e-05;109.23279306975593;2.040362292402095
TS021;L1;1;T21-1;0.4088117423465613;1.3742007070496203;0.018417624563637807;0.03316968193930816;0.8367402158663662;2.2377787468316708;0.002855211189573428;16.47659916025705;156.5428235988186;0.1887396493303152;62.66876062379893;33.97836993691608;79.14382589263865;92.34980809982954;115.25977476437332;134.68430514475583;160.75282567165308;149.74695133889594;159.64012064379128;135.31676897374538;114.78784795048469;87.69877614583407;63.00845544589314;47.93483648533004;0.02096396289007026;4.297306419531176;119.51402533534488;76.4433179869075
TS021;L1;2;T21-2;4.136536206348758;2.329095173256167;1.162425545740778;1.888371141473247;1.1780337742903702;2.4745194269997692;0.0031120145153454713;15.892269736989395;188.80495178043913;0.18476479733630397;64.48915797603944;33.734472183272885;68.38815959210385;87.50109482307536;103.90766989877037;134.18058354149346;164.75935459950375;159.46687962203376;176.54082065854445;155.24191998892974;134.5901795413676;107.20103675468317;76.4649417220824;61.00537037622471;0.7510705642963901;0.014055145128311073;347.22849511379104;80.4188419053747
