SampleID;Line;Spot;SpotID;Ca;V;Mn;Fe;Cu;Zn;Ga;Rb;Sr;Y;Ba;La;Ce;Pr;Nd;Sm;Eu;Gd;Tb;Dy;Ho;Er;Tm;Yb;Lu;Hf;Th;U
TF006;L2;1;TF6-L2-1;360000.0;48.700518498555276;1093.3586847291574;1569.1572025163125;5.82716008211983;48.41855236080387;15.89075536931466;0.20005501027213826;2799.118328586198;1746.311371532073;135.2209225256417;2046.2142578357505;437.1941830185246;303.58792857696886;1116.6477083967134;183.99884120356413;44.65314902054638;212.78529298046976;29.971139430163472;185.08246346487343;39.09799173044347;102.7177417512339;11.072027577004217;54.744662155309015;7.0226235187850445;0.14461980159901291;0.43896938657477363;221.96159000697835
TF006;L2;2;TF6-L2-2;360000.0;70.35918594398692;912.9789567666108;1970.4408330831154;3.1797376838221503;44.163914981882186;12.043165878667352;0.2008153429580585;2736.6517337170008;1491.2822111546254;128.40899830911638;1787.076806753038;320.12999606667927;243.23010090682666;887.7925257713254;146.25783212306695;35.54388853398856;180.59911926609877;25.845870328039926;159.68124071058074;34.65159149021132;90.91195653633181;9.765013980986186;51.74088113968405;6.667819125127376;0.15307698014159207;0.023196059920583094;229.40711986629358
TF006;L2;3;TF6-L2-3;360000.0;37.93514731995327;828.2915237991235;316.8821170722046;0.8345203466656048;41.24476897962635;8.686609739672067;0.12525919544652533;2760.6686309086153;1352.246052258235;121.27583193521002;1355.4825279966412;195.6030347230636;176.32423966422877;650.9461509138022;108.42369638673593;27.35482987444347;136.66039397944576;20.40905926644748;130.46533832089625;29.268155179946536;78.0320491935303;8.737756003394296;45.62046453179413;5.9240566177358085;0.033159067339164267;8.688493495510904e-05;220.5531354795925
TF006;L2;4;TF6-L2-4;360000.0;37.185582062297954;880.7087351921322;279.6737163073645;0.8617225129623882;41.13070254341634;7.2221270176748815;0.13934276213286878;2826.131705582942;1260.9652872223849;117.54920315892409;1206.0383487058796;121.9012941498039;143.7540918665369;548.139583620578;87.02816506714746;22.868802469061517;119.20478237498938;17.88777239031958;119.2834295174242;27.02649113312744;74.2737079964213;8.652461265958006;44.35844345288239;5.854208952593503;0.040800135875899694;0.012648905840744771;223.3454570549117
TF006;L2;5;TF6-L2-5;360000.0;40.325563073314015;858.9234923446054;423.61270905755504;1.196192495252932;42.574996702492456;5.733665740387402;0.10636619891551108;2775.506819179789;1220.520137452561;114.22872402989633;1043.7601190552004;68.61730943441314;109.26114110068497;424.4964601417567;66.09811045745704;18.475121540826347;96.14090778940104;14.82411301644786;100.71999381493181;24.512513502025293;69.19376363654946;8.111034106360556;41.12420617927299;5.511620407565449;0.044852898540747914;7.992437563040074e-05;227.75936985799765
TF006;L2;6;TF6-L2-6;360000.0;46.14598368101243;836.2798805584399;787.91190388708;1.726378816806231;59.56193150146476;4.172741563846299;0.10305919740838063;2838.9216016844152;1034.3369452434308;115.19217824896309;844.3240939824323;35.91773353229803;82.47597516203419;305.39754769566616;48.67518189733765;13.80358615161807;77.53983636216579;11.740613997638322;87.39299265497363;21.32717154118306;60.78225938743043;7.113911259180499;37.15945943845134;5.076910090099983;0.06538875142195133;7.566700215520492e-05;228.86762068186076
TF006;L2;7;TF6-L2-7;360000.0;41.95319883122876;773.8579712846296;524.3583639934061;1.1819248676684682;59.650576763962874;3.0040724835553725;0.10954434676753302;2840.8902430307903;932.0594864384068;112.36806476252981;659.765958828535;18.65631757046056;58.987524249032504;222.57009093084466;34.51961429848305;10.15597393288331;57.525237423305384;9.378680789483647;70.25475319431533;17.71645036473106;50.897648821896105;6.374499665788162;33.31099689642564;4.508073868962461;0.03940359835718683;7.089637116800245e-05;226.83637596818093
TF006;L2;8;TF6-L2-8;360000.0;38.709524197518256;719.3021212298885;157.6399785508563;0.7484023150595419;71.51691885277813;2.2341724036183344;0.08728447204939578;2757.2111781468425;838.350273880132;113.88872756160418;536.2888108528348;10.206229971495697;39.228585617818595;152.11748021669897;23.7170774830966;7.244654122783862;44.624670505600584;7.331671994701417;56.85401983676246;15.096598561438663;45.49628510098691;5.664568111666111;32.07956449207531;4.322036373273953;0.017606271758491034;6.377766248175016e-05;221.60925522875954
TF006;L2;9;TF6-L2-9;360000.0;39.31908960255278;644.9361288275944;94.45196155992755;0.7435933734510078;53.31178563824653;2.0384138680910326;0.09946610087376542;2910.729585050665;728.194058233917;117.47229628653709;456.97833105223106;6.733899267051994;30.068331308092993;121.20018462784081;18.035500821308197;5.478280736197068;35.890317330532255;6.060035113973693;48.658373571245384;13.158978553352403;41.71919460861924;5.071877100738433;29.785602414564924;4.116095622001163;0.026554408146375136;5.619147743335909e-05;222.81804042961647
TF006;L2;10;TF6-L2-10;360000.0;39.20158166782257;631.932729413923;87.38208413927742;0.7799676900128765;37.74255334614014;1.3994730103168582;0.07262282422968368;2964.2820826819566;667.6490671537287;114.13981551575361;392.6192953610753;4.635683097896349;21.539000106122295;83.79804606226416;12.565516110416201;4.02529469102297;28.641419758173498;4.894737555281159;40.663389014330335;11.510335460072145;37.28463707945197;4.597854483855605;27.017481450670957;3.749219447094595;0.02163228120403139;0.0;231.2652262425226
TF006;L2;12;TF6-L2-12;360000.0;44.10791061880365;687.1399217908931;250.17685108094116;1.6246952645156953;47.13078262421163;1.0218589426016744;0.08448506245045961;2958.198808805417;640.5709064196204;145.88660552279782;299.7900466976871;3.9507903853041446;12.788863928860502;53.92649026921128;7.359442867597734;2.5916903235679416;20.722993613293703;3.7242249781202856;36.313957181090935;10.73485323921756;35.58570913113996;4.762005800421734;27.081185798083173;3.9779789251828555;0.02897829195186869;0.0;247.39053085596794
TF029;L2;4;T-29F_Ap40;360000.0;24.644989735073043;1175.4707281056124;97.45629461584058;0.7340126385048575;12.446660329770886;1.7683080475955744;0.14938907146247127;2387.9493822559707;674.292122808855;134.79459936664907;490.7466091942662;5.647371277020566;26.81020294605457;101.01550657200917;15.186258958930297;4.739655863343314;32.729451364248135;5.3233837469442244;45.396320382958805;12.158950041161663;39.79850975941103;5.179276430817226;28.94632767667665;4.038803917581139;0.02115794516577611;0.010023437362628685;968.1421648752955
TF029;L2;2;T-29F_Ap42;360000.0;26.76500446360071;1041.8211182997607;140.2064675998538;2.1647651797178837;30.221790421179524;3.1983543114942514;0.22726834318572922;2367.839167907288;833.0385732536492;155.25041005047;733.4599755992274;8.448692145734558;53.78073850586887;206.0318325159705;32.43626324729719;9.079957716366678;55.1723495867551;8.565798524734257;65.10017027264804;16.399299798275223;49.53653698315026;6.1604617341028405;33.44814694379946;4.491827711096085;0.02331758056681894;0.00038893785982233167;950.9138693978931
TF029;L2;1;T-29F_Ap43;360000.0;26.8170160261478;967.0635089360449;116.1080902723362;1.5814602978883696;24.419439568338785;3.4064085383619163;0.1331734262476566;2327.5093037100155;793.9963544439441;123.27397001886682;711.8778060406996;9.558433249010715;53.82953142164586;210.33699284969018;33.33239099874985;9.031206682391312;54.50282379095591;8.58049838989461;63.89177190878391;15.916496373876733;48.06810647875319;5.875653045611767;32.78843645294386;4.341277180346457;0.02492423864025609;0.0004420127381646548;976.3141944434924
TS012;L1;1;T12_L1_n/crack-1;360000.0;51.406712959598394;843.4583502542263;2331.1624890667813;4.151546015542165;54.00647833191045;8.831682754152379;0.08319199282909598;2983.332806587392;446.27742000096816;100.58839151850133;538.8066386799545;756.0291551441999;110.81072579993024;452.16059530435314;85.79764655239562;17.015732534863858;76.58297247066062;10.732517212100799;62.905398926340666;12.194231028046667;31.62236065472594;3.8148486583275565;21.735451433464068;3.032210179846365;0.06856164616213996;0.6121957916705412;2364.657594188619
TS012;L1;2;T12_L1_n/crack-2;360000.0;26.13272936348217;728.721394266579;598.1386342616433;1.9433335186738894;32.85081086501655;1.7225954484142996;0.051516685927736186;2797.1129892079125;202.6441046711274;85.21662507781099;132.4483619216966;124.00482246763025;18.354890109349913;73.08133498702189;13.404347372790157;3.357977040486865;18.81320432386543;2.963739717131447;21.448569951275086;4.768574222742694;13.72618590194901;1.9192613508615872;11.480615728700425;1.5573964760491381;0.016470460950706513;0.021790200097440874;1725.6502581116229
TS012;L1;3;T12_L1_n/crack-3;360000.0;18.544715767010356;695.2162081045635;591.1086902499196;1.9714225995329264;44.906316864591034;0.8213383354747885;0.08178678766928366;2832.159981476125;137.17877214153233;90.82285531289766;69.1427740689648;45.60947693401071;5.078060846069838;21.024732642718526;3.730298426844609;1.0686164384000805;7.897595491996516;1.329123130599767;11.411609016153642;2.993705370179712;10.0281947717823;1.4206587152819925;8.862082857381926;1.250707440478534;0.029569345863340236;0.010595736415159209;1376.6833548100922
